,investor,year,weighted_score
2667,"Bridgewater Associates, LP",2013,0.6893237719109884
3704,CTC LLC,2013,0.6870669726492177
1466,BALYASNY ASSET MANAGEMENT LLC,2013,0.679810681838372
5866,FIDUCIARY MANAGEMENT ASSOCIATES LLC,2013,0.6743092393568182
17678,"Wellington Shields & Co., LLC",2013,0.6635538927598422
13060,"Polaris Wealth Advisers, LLC",2013,0.6506164882453267
9909,"Long Pond Capital, LP",2013,0.6477771342798979
5780,"FALCON POINT CAPITAL, LLC",2013,0.6473438159021124
9806,"LifePlan Financial Group, Inc",2013,0.638423778352146
9850,"Live Your Vision, LLC",2013,0.6351665301366768
4971,DRIEHAUS CAPITAL MANAGEMENT LLC,2013,0.6326789817193904
7257,"Global Endowment Management, LP",2013,0.6267846978661075
11264,"NGAM ADVISORS, L.P.",2013,0.6198385278597999
14944,SUN VALLEY GOLD LLC,2013,0.6181646905742194
186,ADVISORY RESEARCH INC,2013,0.5835134700914361
4541,Creative Planning,2013,0.5817094634370611
4472,"Cortina Asset Management, LLC",2013,0.5703607574993882
12245,"PEAK6 Investments, L.P.",2013,0.5703445730474763
10514,MONROE BANK & TRUST/MI,2013,0.568402466443197
16193,"TRAVELERS COMPANIES, INC.",2013,0.5662577614070647
6682,GANNETT WELSH & KOTLER,2013,0.5640105320087753
17540,WRIGHT INVESTORS SERVICE INC,2013,0.5611200158248592
9106,"KNIGHT CAPITAL GROUP, INC.",2013,0.5577214443262545
6901,GOODWIN DANIEL L,2013,0.5561543519680021
14941,SUN LIFE FINANCIAL INC,2013,0.5471537761088718
3982,Carlson Capital Management,2013,0.5388536593895011
9524,LOEWS CORP,2013,0.5275302667248178
9009,KEELEY ASSET MANAGEMENT CORP,2013,0.5230050874132381
9583,LPL Financial LLC,2013,0.5097454061046411
6784,"GGC Opportunity Fund Management, L.P.",2013,0.5019793047902392
7452,HALCYON OFFSHORE ASSET MANAGEMENT LLC,2013,0.4992218653568288
13110,Presima Inc.,2013,0.49471213532795205
9672,"Land & Buildings Investment Management, LLC",2013,0.4936104849793887
16029,TIAA CREF TRUST CO FSB/MO,2013,0.4834077051058965
10326,MDE Group,2013,0.4816931339449698
9503,LOCKHEED MARTIN INVESTMENT MANAGEMENT CO,2013,0.4780955325223152
6343,"Financial Network Group, Ltd",2013,0.466630326888085
4222,"Clark Capital Management Group, Inc.",2013,0.4592818906777513
9429,"LEGG MASON GLOBAL ASSET ALLOCATION, LLC",2013,0.4508349671068519
13879,"Rex Capital Advisors, LLC",2013,0.44552227529362265
13626,RONALD BLUE & CO LLC,2013,0.4407731699720333
9723,"Lee Munder Capital Group, LLC",2013,0.43226550571156175
4976,"DRW Securities, LLC",2013,0.4156730358404561
8866,"Jane Street Holding, LLC",2013,0.4078761889465193
5240,EAGLE ASSET MANAGEMENT INC,2013,0.4017773192614344
6841,GLOBEFLEX CAPITAL L P,2013,0.3943985905440775
1603,"BBR PARTNERS, LLC",2013,0.3869767767431665
11604,"Nicholas Investment Partners, LP",2013,0.3763808444360636
1780,BLAIR WILLIAM & CO/IL,2013,0.3485676908366184
2419,"Birch Run Capital, LLC",2013,0.3337808393692466
9402,"LBMC INVESTMENT ADVISORS, LLC",2013,0.2999283495358573
1484,BANCORPSOUTH INC,2013,0.2921694920969704
1117,"Apex Investment Services, Inc.",2013,0.27833804268837703
17745,"Weyland Capital Management, LLC",2013,0.2779952827509176
7277,Glovista Investments LLC,2013,0.2432480574792774
5203,"DundeeWealth US, LP",2013,0.20860753177498348
5119,"Del Mar Asset Management, LP",2013,0.1767060557020837
989,American Asset Management Inc.,2013,0.16386539333077926
8429,INVESTOR AB,2013,0.1509821297968034
5921,"FIRST BUSINESS FINANCIAL SERVICES, INC.",2013,0.09906808340443216
9279,"Knoll Capital Management, LP",2013,0.08298644815618586
2533,Board of Trustees of The Leland Stanford Junior University,2013,0.0592208601464632
17227,"WEALTHCARE CAPITAL MANAGEMENT, INC.",2013,0.0531217258358128
9749,Lehman Brothers Holdings Inc.,2013,0.044735445865719516
6628,"Fund Evaluation Group, LLC",2013,0.03993909777661544
7291,"Good Harbor Financial, LLC",2013,0.026302260490905838
16376,"Technology Crossover Management VI, L.L.C.",2013,0.0148860769812078
914,Allston Trading LLC,2013,0.0
6920,GRANAHAN INVESTMENT MANAGEMENT INC/MA,2013,0.0
4967,"DREMAN VALUE MANAGEMENT, L L C",2013,0.0
3644,CREDIT AGRICOLE S A,2013,0.0
16573,"Trellus Management Company, LLC",2013,0.0
8782,"JMG Financial Group, Ltd.",2013,0.0
3666,CROSSLINK CAPITAL INC,2013,0.0
10267,MATTHEWS INTERNATIONAL CAPITAL MANAGEMENT LLC,2013,0.0
17594,"Warshaw Asset Management, LLC",2013,0.0
4089,"Century Capital Management, LLC",2013,0.0
6791,GILDER GAGNON HOWE & CO LLC,2013,0.0
4643,"Cutter & CO Brokerage, Inc.",2013,0.0
8531,"Index Management Solutions, LLC",2013,0.0
14812,STEEL PARTNERS HOLDINGS L.P.,2013,0.0
15768,"Summit Global Management, Inc.",2013,0.0
1543,BARD ASSOCIATES INC,2013,0.0
15376,Sky Investment Counsel Inc,2013,0.0
6546,"Forward Management, LLC",2013,0.0
2115,BUCKINGHAM CAPITAL MANAGEMENT INC,2013,0.0
17598,Water Asset Management LLC,2013,0.0
